scheme_code,isin_growth,isin_idcw,scheme_name,nav,nav_date,amc_name,broad_category
139433,INF109KB1WQ1,-,ICICI Prudential Liquid Fund -,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
139431,INF109KB1WT5,-,ICICI Prudential Liquid Fund -,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
103341,INF109K01VR9,-,ICICI Prudential Liquid Fund -,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
112119,INF109K01VD9,INF109K01VC1,ICICI Prudential Liquid Fund -,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101748,INF109K01VE7,-,ICICI Prudential Liquid Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101753,INF109K01VI8,-,ICICI Prudential Liquid Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101754,INF109K01UR1,-,ICICI Prudential Liquid Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101750,INF109K01UQ3,-,ICICI Prudential Liquid Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101755,INF109K01US9,-,ICICI Prudential Liquid Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101752,INF109K01UV3,-,ICICI Prudential Liquid Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101751,INF109K01VF4,-,ICICI Prudential Liquid Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
145834,INF247L01734,-,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
145946,INF247L01726,-,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
147442,-,-,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
147441,-,-,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
147443,-,-,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
147444,-,-,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146218,INF247L01791,INF247L01783,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146226,-,INF247L01759,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146223,INF247L01775,INF247L01767,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146228,-,INF247L01742,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146229,-,INF247L01809,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146227,-,INF247L01817,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146230,-,INF247L01825,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146220,INF247L01841,INF247L01833,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146222,INF247L01866,INF247L01858,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
146224,-,INF247L01874,Motilal Oswal Liquid Fund,,,Motilal Oswal Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
119164,INF959L01GF1,-,Navi Liquid Fund,,,Navi Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138306,INF223J01WV0,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138305,INF223J01WW8,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138302,INF223J01NQ9,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138296,INF223J01NO4,INF223J01NP1,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138300,INF223J01NX5,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138303,INF223J01VE8,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138294,INF223J01IN6,INF223J01IO4,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138284,INF223J01BH3,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138292,INF223J01IP1,INF223J01IQ9,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138278,INF223J01BN1,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138283,INF223J01BA8,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138282,INF223J01BB6,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138304,INF223J01VD0,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138286,INF223J01BQ4,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138280,-,INF223J01BI1,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138279,INF223J01BR2,INF223J01BS0,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
138281,INF223J01BJ9,-,PGIM India Liquid Fund,,,PGIM India Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
152299,-,-,Quantum Liquid Fund,,,Quantum Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
152298,-,-,Quantum Liquid Fund,,,Quantum Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
152301,-,-,Quantum Liquid Fund,,,Quantum Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
152300,-,-,Quantum Liquid Fund,,,Quantum Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
149745,-,-,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),,,Sundaram Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
104240,INF044D01542,INF044D01559,Taurus Liquid Fund,,,Taurus Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
104241,INF044D01575,-,Taurus Liquid Fund,,,Taurus Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
142345,-,-,Union Liquid Fund,,,Union Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
142344,-,-,Union Liquid Fund,,,Union Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
142343,-,-,Union Liquid Fund,,,Union Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
142342,-,-,Union Liquid Fund,,,Union Mutual Fund,Open Ended Schemes(Debt Scheme - Liquid Fund)
101642,INF109K01EW5,INF109K01373,ICICI Prudential Long Term Bond Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Long Duration Fund)
101643,INF109K01407,-,ICICI Prudential Long Term Bond Fund-,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Long Duration Fund)
103194,-,INF209K01KG3,Aditya Birla Sun Life Low Duration Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
113135,INF090I01BU1,-,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
100503,INF090I01BQ9,INF090I01BR7,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
100504,INF090I01BS5,INF090I01BT3,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
147994,INF090I01UA3,-,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
147990,INF090I01TY5,-,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
147992,INF090I01TZ2,-,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
147999,INF090I01UJ4,-,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
148000,INF090I01UG0,-,Franklin India Low Duration Fund (No. of Segregated Portfolios-2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Low Duration Fund)
111804,INF209K01660,-,Aditya Birla Sun Life Medium Term Plan,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
111811,INF209K01595,INF209K01CZ0,Aditya Birla Sun Life Medium Term Plan,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
118554,INF090I01JI9,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
118555,INF090I01JG3,INF090I01JH1,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
112304,INF090I01445,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
112305,INF090I01452,INF090I01460,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147965,INF090I01TC1,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147963,INF090I01TD9,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147964,INF090I01TA5,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147962,INF090I01TB3,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147967,INF090I01TG2,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147969,INF090I01TE7,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147966,INF090I01TH0,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
147968,INF090I01TF4,-,Franklin India Income Opportunities Fund (no. of segregated portfolios- 2),,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
101703,INF277K01717,-,Tata Medium Term Fund,,,Tata Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
119126,INF277K01PG9,INF277K01PH7,Tata Medium Term Fund,,,Tata Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
119127,INF277K01PI5,-,Tata Medium Term Fund,,,Tata Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
101605,INF277K01DW2,INF277K01709,Tata Medium Term Fund,,,Tata Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148248,INF789F1ASC5,INF789F1ASD3,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148249,INF789F1ASG6,INF789F1ASH4,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148257,INF789F1ASB7,-,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148256,INF789F1ASE1,INF789F1ASF8,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148250,INF789F1ASI2,INF789F1ASJ0,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148255,INF789F1ARZ8,INF789F1ASA9,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148247,INF789F1ASN2,INF789F1ASO0,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148254,INF789F1ASR3,INF789F1ASS1,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148252,INF789F1ASM4,-,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148251,INF789F1ASP7,INF789F1ASQ5,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148246,INF789F1AST9,INF789F1ASU7,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148253,INF789F1ASK8,INF789F1ASL6,UTI - Medium Term Fund ( Segregated - 06032020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148439,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148442,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148443,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148441,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148440,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148438,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148421,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148434,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148433,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148437,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148435,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148436,-,-,UTI - Medium Term Fund (Segregated - 07072020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148136,INF789F1AOC4,-,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148138,INF789F1AON1,-,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148129,INF789F1AOD2,INF789F1AOE0,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148135,INF789F1AOH3,INF789F1AOI1,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148134,INF789F1AOF7,INF789F1AOG5,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148137,INF789F1AOJ9,INF789F1AOK7,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148131,INF789F1AOA8,INF789F1AOB6,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148128,INF789F1AOO9,INF789F1AOP6,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148127,INF789F1AOS0,INF789F1AOT8,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148133,INF789F1AOQ4,INF789F1AOR2,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148132,INF789F1AOU6,INF789F1AOV4,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
148130,INF789F1AOL5,INF789F1AOM3,UTI - Medium Term Fund (Segregated - 17022020),,,UTI Mutual Fund,Open Ended Schemes(Debt Scheme - Medium Duration Fund)
111777,INF209K01LD8,-,Aditya Birla Sun Life Income Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Debt Scheme - Medium to Long Duration Fund)
111718,INF761K01439,INF761K01421,BANK OF INDIA CONSERVATIVE HYBRID FUND,,,Bank of India Mutual Fund,Open Ended Schemes(Debt Scheme - Medium to Long Duration Fund)
111715,INF761K01397,-,BANK OF INDIA CONSERVATIVE HYBRID FUND,,,Bank of India Mutual Fund,Open Ended Schemes(Debt Scheme - Medium to Long Duration Fund)
111717,INF761K01413,INF761K01405,BANK OF INDIA CONSERVATIVE HYBRID FUND,,,Bank of India Mutual Fund,Open Ended Schemes(Debt Scheme - Medium to Long Duration Fund)
101972,-,INF209K01JZ5,Aditya Birla Sun Life Money Manager Fund,,,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
140230,INF843K01377,-,Edelweiss Money Market Fund,,,Edelweiss Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
101359,INF090I01BW7,INF090I01BV9,Franklin India Money Market Fund,,,Franklin Templeton Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
130946,INF109KA1H85,-,ICICI Prudential Money Market Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
130945,INF109KA1H93,-,ICICI Prudential Money Market Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
115328,INF109K01I72,-,ICICI Prudential Money Market Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
120210,INF109K01R55,-,ICICI Prudential Money Market Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
120213,INF109K01R63,INF109K01R71,ICICI Prudential Money Market Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
101221,INF109K01TW3,-,ICICI Prudential Money Market Fund,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
103637,INF109K01UC3,INF109K01UB5,ICICI Prudential Money Market Fund - Cash Option,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
103636,INF109K01UA7,-,ICICI Prudential Money Market Fund - Cash Option,,,ICICI Prudential Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143602,-,INF192K01DR3,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143597,INF192K01DS1,-,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143599,-,INF192K01DQ5,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143592,INF192K01FH9,-,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143595,-,INF192K01DP7,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143601,INF192K01FF3,-,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143594,-,INF192K01AR9,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143596,-,INF192K01AT5,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143598,INF192K01AU3,-,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
143600,-,INF192K01AS7,JM Money Market Fund,,,JM Financial Mutual Fund,Open Ended Schemes(Debt Scheme - Money Market Fund)
149412,-,-,BANK OF INDIA OVERNIGHT FUND,,,Bank of India Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149414,-,-,BANK OF INDIA OVERNIGHT FUND,,,Bank of India Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149415,-,-,BANK OF INDIA OVERNIGHT FUND,,,Bank of India Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149413,-,-,BANK OF INDIA OVERNIGHT FUND,,,Bank of India Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149988,-,-,Baroda BNP Paribas Overnight Fund,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149991,-,-,Baroda BNP Paribas Overnight Fund,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149990,-,-,Baroda BNP Paribas Overnight Fund,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149989,-,-,Baroda BNP Paribas Overnight Fund,,,Baroda BNP Paribas Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149313,-,-,DSP Overnight Fund,,,DSP Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
149312,-,-,DSP Overnight Fund,,,DSP Mutual Fund,Open Ended Schemes(Debt Scheme - Overnight Fund)
